"Source","Target","Weight"
"da","sah",12
"da","sat",3
"da","sc",4
"da","scn",11
"da","sco",14
"da","sd",24
"da","se",5
"da","sg",2
"da","sh",25
"da","shi",1
"da","shn",10
"da","si",26
"da","simple",28
"da","sk",31
"da","sl",27
"da","smn",1
"da","so",7
"da","sq",17
"da","sr",34
"da","st",1
"da","stq",2
"da","su",10
"da","sv",32
"da","sw",5
"da","szl",7
"da","szy",1
"da","ta",28
"da","tay",1
"da","te",25
"da","tg",23
"da","th",31
"da","ti",1
"da","tk",7
"da","tl",12
"da","tr",33
"da","trv",1
"da","tt",21
"da","tw",1
"da","tyv",1
"da","udm",2
"da","uk",29
"da","ur",29
"da","uz",21
"da","vec",16
"da","vep",1
"da","vi",34
"da","vls",2
"da","vo",2
"da","wa",3
"da","war",2
"da","wuu",7
"da","xal",1
"da","xh",1
"da","xmf",2
"da","yi",26
"da","yo",4
"da","zea",1
"da","zh",34
"da","zh-classical",6
"da","zh-min-nan",8
"da","zh-yue",24
"da","zu",1
"dag","de",1
"dag","el",1
"dag","en",1
"dag","eo",1
"dag","es",1
"dag","fa",1
"dag","fi",1
"dag","fr",1
"dag","gu",1
"dag","he",1
"dag","hr",1
"dag","hu",1
"dag","hy",1
"dag","id",1
"dag","ilo",1
"dag","inh",1
"dag","it",1
"dag","ja",1
"dag","ka",1
"dag","ko",1
"dag","ks",1
"dag","lij",1
"dag","lv",1
"dag","ml",1
"dag","mr",1
"dag","ms",1
"dag","nl",1
"dag","no",1
"dag","pa",1
"dag","pl",1
"dag","ps",1
"dag","pt",1
"dag","ro",1
"dag","ru",1
"dag","sd",1
"dag","sh",1
"dag","shn",1
"dag","simple",1
"dag","sk",1
"dag","sq",1
"dag","sr",1
"dag","sv",1
"dag","ta",1
"dag","tg",1
"dag","th",1
"dag","tr",1
"dag","uk",1
"dag","ur",1
"dag","uz",1
"dag","vec",1
"dag","vi",1
"dag","zh",1
"dag","zh-yue",1
"de","diq",7
"de","dsb",3
"de","dty",1
"de","dv",2
"de","el",31
"de","eml",1
"de","en",43
"de","eo",31
"de","es",35
"de","et",15
"de","eu",14
"de","ext",1
"de","fa",40
"de","fi",31
"de","fiu-vro",1
"de","fo",6
"de","fr",40
"de","frr",1
"de","fur",3
"de","fy",5
"de","ga",7
"de","gan",4
"de","gl",32
"de","glk",5
"de","gn",2
"de","gom",3
"de","gor",1
"de","got",1
"de","gu",15
"de","gv",4
"de","ha",2
"de","hak",2
"de","haw",3
"de","he",30
"de","hi",24
"de","hr",31
"de","hsb",8
"de","ht",2
"de","hu",32
"de","hy",28
"de","hyw",2
"de","ia",14
"de","id",37
"de","ig",3
"de","ilo",12
"de","inh",6
"de","io",3
"de","is",17
"de","it",37
"de","iu",1
"de","ja",38
"de","jbo",2
"de","jv",19
"de","ka",21
"de","kbd",1
"de","kbp",1
"de","kk",18
"de","kl",3
"de","km",11
"de","kn",10
"de","ko",37
"de","koi",1
"de","ks",8
"de","ksh",6
"de","ku",11
"de","kw",2
"de","ky",1
"de","la",14
"de","lad",5
"de","lb",14
"de","lbe",2
"de","lez",1
"de","lfn",1
"de","lg",1
"de","li",4
"de","lij",3
"de","lmo",4
"de","ln",1
"de","lo",2
"de","lt",26
"de","ltg",2
"de","lv",13
"de","mad",2
"de","mai",3
"de","map-bms",5
"de","mdf",2
"de","mg",3
"de","mi",2
"de","min",14
"de","mk",27
"de","ml",28
"de","mn",7
"de","mni",1
"de","mnw",1
"de","mr",14
"de","ms",35
"de","mt",8
"de","mwl",5
"de","my",17
"de","myv",1
"de","mzn",5
"de","na",3
"de","nah",2
"de","nap",6
"de","nds",12
"de","nds-nl",5
"de","ne",22
"de","new",1
"de","nia",1
"de","nl",35
"de","nn",10
"de","no",28
"de","nrm",2
"de","oc",16
"de","om",1
"de","or",15
"de","os",2
"de","pa",8
"de","pap",1
"de","pfl",2
"de","pl",37
"de","pms",2
"de","pnt",1
"de","ps",5
"de","pt",43
"de","qu",4
"de","rmy",4
"de","ro",33
"de","roa-rup",1
"de","roa-tara",1
"de","ru",36
"de","rue",7
"de","sa",4
"de","sah",11
"de","sat",3
"de","sc",4
"de","scn",11
"de","sco",16
"de","sd",24
"de","se",5
"de","sg",2
"de","sh",24
"de","shi",1
"de","shn",12
"de","si",29
"de","simple",30
"de","sk",35
"de","sl",30
"de","smn",2
"de","so",7
"de","sq",17
"de","sr",38
"de","st",1
"de","stq",2
"de","su",11
"de","sv",35
"de","sw",5
"de","szl",8
"de","szy",1
"de","ta",27
"de","tay",1
"de","te",25
"de","tg",21
"de","th",34
"de","ti",1
"de","tk",7
"de","tl",14
"de","tr",36
"de","trv",1
"de","ts",1
"de","tt",23
"de","tw",1
"de","tyv",1
"de","udm",2
"de","uk",32
"de","ur",32
"de","uz",20
"de","vec",17
"de","vep",1
"de","vi",36
"de","vls",2
"de","vo",2
"de","wa",3
"de","war",2
"de","wuu",8
"de","xal",1
"de","xh",1
"de","xmf",2
"de","yi",24
"de","yo",5
"de","zea",1
"de","zh",41
"de","zh-classical",7
"de","zh-min-nan",6
"de","zh-yue",24
"de","zu",1
"diq","el",7
"diq","en",7
"diq","eo",7
"diq","es",7
"diq","et",5
"diq","eu",6
"diq","fa",7
"diq","fi",7
"diq","fiu-vro",1
"diq","fo",3
"diq","fr",6
"diq","fur",2
"diq","fy",2
"diq","ga",2
"diq","gl",7
"diq","glk",1
"diq","gn",1
"diq","gu",3
"diq","ha",1
"diq","haw",1
"diq","he",7
"diq","hi",7
"diq","hr",7
"diq","hsb",3
"diq","hu",6
"diq","hy",7
"diq","ia",4
"diq","id",7
"diq","ig",1
"diq","ilo",3
"diq","inh",2
"diq","is",3
"diq","it",7
"diq","ja",7
"diq","jbo",1
"diq","jv",6
"diq","ka",5
"diq","kk",6
"diq","kl",2
"diq","km",4
"diq","kn",1
"diq","ko",7
"diq","ks",2
"diq","ksh",1
"diq","ku",2
"diq","la",4
"diq","lad",1
"diq","lb",5
"diq","lmo",2
"diq","ln",1
"diq","lo",1
"diq","lt",5
"diq","ltg",2
"diq","lv",5
"diq","map-bms",3
"diq","mg",2
"diq","mi",1
"diq","min",4
"diq","mk",6
"diq","ml",7
"diq","mn",3
"diq","mr",3
"diq","ms",7
"diq","mt",3
"diq","my",3
"diq","mzn",1
"diq","nah",2
"diq","nap",1
"diq","nds",3
"diq","nds-nl",1
"diq","ne",7
"diq","new",1
"diq","nl",7
"diq","nn",4
"diq","no",7
"diq","oc",6
"diq","or",5
"diq","os",1
"diq","pa",2
"diq","pl",7
"diq","ps",1
"diq","pt",7
"diq","qu",3
"diq","rmy",1
"diq","ro",7
"diq","ru",7
"diq","rue",1
"diq","sa",1
"diq","sah",4
"diq","sc",1
"diq","scn",4
"diq","sco",5
"diq","sd",7
"diq","se",2
"diq","sh",6
"diq","shi",1
"diq","shn",3
"diq","si",6
"diq","simple",5
"diq","sk",7
"diq","sl",6
"diq","so",3
"diq","sq",3
"diq","sr",7
"diq","su",3
"diq","sv",6
"diq","sw",3
"diq","szl",1
"diq","ta",6
"diq","te",5
"diq","tg",5
"diq","th",7
"diq","tk",2
"diq","tl",4
"diq","tr",7
"diq","tt",4
"diq","uk",7
"diq","ur",7
"diq","uz",4
"diq","vec",5
"diq","vi",7
"diq","vls",1
"diq","wuu",1
"diq","xal",1
"diq","yi",7
"diq","zh",7
"diq","zh-classical",2
"diq","zh-min-nan",4
"diq","zh-yue",6
"dsb","el",4
"dsb","en",4
"dsb","eo",4
"dsb","es",4
"dsb","et",2
"dsb","eu",2
"dsb","fa",4
"dsb","fi",4
"dsb","fo",1
"dsb","fr",4
"dsb","fur",1
"dsb","fy",1
"dsb","ga",1
"dsb","gan",1
"dsb","gl",4
"dsb","gn",1
"dsb","gom",2
"dsb","gor",1
"dsb","gu",2
"dsb","gv",2
"dsb","haw",1
"dsb","he",4
"dsb","hi",3
"dsb","hr",3
"dsb","hsb",4
"dsb","ht",1
"dsb","hu",3
"dsb","hy",3
"dsb","hyw",1
"dsb","ia",2
"dsb","id",4
"dsb","ilo",1
"dsb","io",1
"dsb","is",1
"dsb","it",4
"dsb","iu",1
"dsb","ja",4
"dsb","jbo",1
"dsb","jv",2
"dsb","ka",1
"dsb","kk",2
"dsb","km",2
"dsb","kn",2
"dsb","ko",4
"dsb","ks",1
"dsb","ksh",1
"dsb","ku",1
"dsb","kw",1
"dsb","la",1
"dsb","lad",2
"dsb","lb",1
"dsb","lbe",1
"dsb","lez",1
"dsb","lg",2
"dsb","li",1
"dsb","lo",1
"dsb","lt",2
"dsb","lv",1
"dsb","mad",1
"dsb","min",2
"dsb","mk",3
"dsb","ml",3
"dsb","mr",1
"dsb","ms",4
"dsb","mt",1
"dsb","mwl",3
"dsb","my",2
"dsb","mzn",1
"dsb","na",2
"dsb","nah",1
"dsb","nap",1
"dsb","nds",2
"dsb","nds-nl",1
"dsb","ne",2
"dsb","nl",4
"dsb","nn",1
"dsb","no",3
"dsb","nrm",1
"dsb","oc",3
"dsb","om",1
"dsb","or",2
"dsb","os",1
"dsb","pa",1
"dsb","pfl",1
"dsb","pl",4
"dsb","pt",4
"dsb","ro",4
"dsb","roa-rup",1
"dsb","ru",4
"dsb","rue",3
"dsb","sa",1
"dsb","sah",1
"dsb","sat",1
"dsb","scn",2
"dsb","sco",3
"dsb","sd",3
"dsb","se",1
"dsb","sh",3
"dsb","shn",1
"dsb","si",4
"dsb","simple",4
"dsb","sk",3
"dsb","sl",4
"dsb","smn",1
"dsb","so",1
"dsb","sq",2
"dsb","sr",4
"dsb","su",1
"dsb","sv",3
"dsb","sw",1
"dsb","szl",2
"dsb","ta",3
"dsb","te",2
"dsb","tg",3
"dsb","th",4
"dsb","tl",1
"dsb","tr",4
"dsb","tt",3
"dsb","uk",2
"dsb","ur",3
"dsb","uz",4
"dsb","vec",3
"dsb","vep",1
"dsb","vi",4
"dsb","vls",1
"dsb","vo",1
"dsb","wa",2
"dsb","war",1
"dsb","wuu",2
"dsb","yi",4
"dsb","yo",1
"dsb","zh",4
"dsb","zh-classical",1
"dsb","zh-min-nan",1
"dsb","zh-yue",3
"dty","dv",1
"dty","el",1
"dty","eml",1
"dty","en",1
"dty","eo",1
"dty","es",1
"dty","et",1
"dty","eu",1
"dty","fa",1
"dty","fo",1
"dty","fr",1
"dty","ga",1
"dty","gan",1
"dty","gl",1
"dty","got",1
"dty","gu",1
"dty","hak",1
"dty","haw",1
"dty","he",1
"dty","hi",1
"dty","hr",1
"dty","hy",1
"dty","id",1
"dty","ig",1
"dty","inh",1
"dty","io",1
"dty","it",1
"dty","ja",1
"dty","ka",1
"dty","kbd",1
"dty","kbp",1
"dty","kk",1
"dty","km",1
"dty","kn",1
"dty","ko",1
"dty","koi",1
"dty","ks",1
"dty","ksh",1
"dty","ku",1
"dty","la",1
"dty","lad",1
"dty","lb",1
"dty","lbe",1
"dty","lij",1
"dty","lmo",1
"dty","lt",1
"dty","lv",1
"dty","mai",1
"dty","mi",1
"dty","mk",1
"dty","ml",1
"dty","mn",1
"dty","mnw",1
"dty","mr",1
"dty","ms",1
"dty","mt",1
"dty","mwl",1
"dty","my",1
"dty","na",1
"dty","nds",1
"dty","nds-nl",1
"dty","ne",1
"dty","nl",1
"dty","oc",1
"dty","or",1
"dty","pa",1
"dty","pfl",1
"dty","pl",1
"dty","ps",1
"dty","pt",1
"dty","qu",1
"dty","rmy",1
"dty","ro",1
"dty","ru",1
"dty","sa",1
"dty","sat",1
"dty","sc",1
"dty","sco",1
"dty","sd",1
"dty","sg",1
"dty","sh",1
"dty","shn",1
"dty","sk",1
"dty","sl",1
"dty","so",1
"dty","sq",1
"dty","sr",1
"dty","st",1
"dty","sv",1
"dty","szl",1
"dty","szy",1
"dty","ta",1
"dty","tay",1
"dty","te",1
"dty","tg",1
"dty","th",1
"dty","ti",1
"dty","tl",1
"dty","tr",1
"dty","trv",1
"dty","tt",1
"dty","tw",1
"dty","tyv",1
"dty","udm",1
"dty","uk",1
"dty","ur",1
"dty","uz",1
"dty","vec",1
"dty","vi",1
"dty","war",1
"dty","wuu",1
"dty","xh",1
"dty","xmf",1
"dty","yi",1
"dty","yo",1
"dty","zh",1
"dty","zh-classical",1
"dty","zh-yue",1
"dty","zu",1
"dv","el",2
"dv","eml",1
"dv","en",2
"dv","eo",2
"dv","es",2
"dv","et",2
"dv","eu",1
"dv","fa",2
"dv","fi",1
"dv","fo",2
"dv","fr",2
"dv","ga",1
"dv","gan",1
"dv","gl",2
"dv","got",1
"dv","gu",1
"dv","hak",1
"dv","haw",1
"dv","he",2
"dv","hi",2
"dv","hr",2
"dv","hu",1
"dv","hy",2
"dv","id",2
"dv","ig",1
"dv","ilo",1
"dv","inh",1
"dv","io",1
"dv","is",1
"dv","it",2
"dv","ja",2
"dv","jv",1
"dv","ka",2
"dv","kbd",1
"dv","kbp",1
"dv","kk",1
"dv","km",2
"dv","kn",1
"dv","ko",2
"dv","koi",1
"dv","ks",2
"dv","ksh",1
"dv","ku",2
"dv","la",2
"dv","lad",1
"dv","lb",2
"dv","lbe",1
"dv","lij",1
"dv","lmo",1
"dv","lt",2
"dv","lv",1
"dv","mai",1
"dv","mi",1
"dv","mk",2
"dv","ml",1
"dv","mn",2
"dv","mnw",1
"dv","mr",2
"dv","ms",2
"dv","mt",2
"dv","mwl",1
"dv","my",2
"dv","na",1
"dv","nds",1
"dv","nds-nl",1
"dv","ne",2
"dv","nl",2
"dv","no",1
"dv","oc",1
"dv","or",2
"dv","pa",1
"dv","pfl",1
"dv","pl",2
"dv","ps",1
"dv","pt",2
"dv","qu",1
"dv","rmy",1
"dv","ro",2
"dv","ru",2
"dv","sa",1
"dv","sah",1
"dv","sat",1
"dv","sc",2
"dv","sco",1
"dv","sd",2
"dv","sg",2
"dv","sh",1
"dv","shn",1
"dv","si",1
"dv","simple",1
"dv","sk",2
"dv","sl",2
"dv","so",2
"dv","sq",1
"dv","sr",2
"dv","st",1
"dv","su",1
"dv","sv",2
"dv","szl",1
"dv","szy",1
"dv","ta",2
"dv","tay",1
"dv","te",2
"dv","tg",1
"dv","th",2
"dv","ti",1
"dv","tl",1
"dv","tr",2
"dv","trv",1
"dv","tt",1
"dv","tw",1
"dv","tyv",1
"dv","udm",2
"dv","uk",2
"dv","ur",2
"dv","uz",2
"dv","vec",2
"dv","vi",2
"dv","war",1
"dv","wuu",1
"dv","xh",1
"dv","xmf",2
"dv","yi",2
"dv","yo",1
"dv","zh",2
"dv","zh-classical",1
"dv","zh-yue",2
"dv","zu",1
"el","eml",1
"el","en",40
"el","eo",32
"el","es",36
"el","et",16
"el","eu",13
"el","fa",40
"el","fi",32
"el","fiu-vro",1
"el","fo",6
"el","fr",39
"el","frr",1
"el","fur",3
"el","fy",4
"el","ga",6
"el","gan",4
"el","gl",32
"el","glk",5
"el","gn",2
"el","gom",3
"el","gor",1
"el","got",1
"el","gu",18
"el","gv",4
"el","ha",2
"el","hak",2
"el","haw",3
"el","he",29
"el","hi",25
"el","hr",30
"el","hsb",9
"el","ht",1
"el","hu",33
"el","hy",30
"el","hyw",2
"el","ia",14
"el","id",38
"el","ig",3
"el","ilo",14
"el","inh",6
"el","io",3
"el","is",16
"el","it",36
"el","iu",1
"el","ja",39
"el","jbo",2
"el","jv",19
"el","ka",25
"el","kbd",1
"el","kbp",1
"el","kk",21
"el","kl",3
"el","km",12
"el","kn",10
"el","ko",39
"el","koi",1
"el","ks",8
"el","ksh",5
"el","ku",11
"el","kw",2
"el","ky",1
"el","la",13
"el","lad",5
"el","lb",12
"el","lbe",2
"el","lez",1
"el","lg",2
"el","li",3
"el","lij",2
"el","lmo",4
"el","ln",1
"el","lo",3
"el","lt",26
"el","ltg",2
"el","lv",13
"el","mad",1
"el","mai",3
"el","map-bms",4
"el","mdf",2
"el","mg",3
"el","mi",2
"el","min",17
"el","mk",28
"el","ml",32
"el","mn",7
"el","mni",1
"el","mnw",1
"el","mr",13
"el","ms",36
"el","mt",7
"el","mwl",5
"el","my",17
"el","myv",1
"el","mzn",7
"el","na",3
"el","nah",3
"el","nap",5
"el","nds",11
"el","nds-nl",4
"el","ne",24
"el","new",1
"el","nl",36
"el","nn",9
"el","no",30
"el","nrm",2
"el","oc",15
"el","om",1
"el","or",18
"el","os",2
"el","pa",7
"el","pap",1
"el","pfl",2
"el","pl",36
"el","pms",1
"el","pnt",1
"el","ps",5
"el","pt",39
"el","qu",4
"el","rmy",4
"el","ro",37
"el","roa-rup",1
"el","roa-tara",1
"el","ru",40
"el","rue",7
"el","sa",4
"el","sah",13
"el","sat",2
"el","sc",3
"el","scn",12
"el","sco",18
"el","sd",25
"el","se",5
"el","sg",2
"el","sh",27
"el","shi",1
"el","shn",11
"el","si",31
"el","simple",32
"el","sk",34
"el","sl",29
"el","smn",2
"el","so",9
"el","sq",20
"el","sr",40
"el","st",1
"el","stq",2
"el","su",9
"el","sv",34
"el","sw",5
"el","szl",8
"el","szy",1
"el","ta",31
"el","tay",1
"el","te",26
"el","tg",24
"el","th",37
"el","ti",1
"el","tk",7
"el","tl",14
"el","tr",39
"el","trv",1
"el","ts",1
"el","tt",24
"el","tw",1
"el","tyv",1
"el","udm",2
"el","uk",36
"el","ur",31
"el","uz",24
"el","vec",15
"el","vep",1
"el","vi",39
"el","vls",2
"el","vo",2
"el","wa",3
"el","war",2
"el","wuu",8
"el","xal",1
"el","xh",1
"el","xmf",2
"el","yi",28
"el","yo",5
"el","zea",1
"el","zh",40
"el","zh-classical",7
"el","zh-min-nan",8
"el","zh-yue",29
"el","zu",1
"eml","en",1
"eml","eo",1
"eml","es",1
"eml","et",1
"eml","eu",1
"eml","fa",1
"eml","fo",1
"eml","fr",1
"eml","ga",1
"eml","gan",1
"eml","gl",1
"eml","got",1
"eml","gu",1
"eml","hak",1
"eml","haw",1
"eml","he",1
"eml","hi",1
"eml","hr",1
"eml","hy",1
"eml","id",1
"eml","ig",1
"eml","inh",1
"eml","io",1
"eml","it",1
"eml","ja",1
"eml","ka",1
"eml","kbd",1
"eml","kbp",1
"eml","kk",1
"eml","km",1
"eml","kn",1
"eml","ko",1
"eml","koi",1
"eml","ks",1
"eml","ksh",1
"eml","ku",1
"eml","la",1
"eml","lad",1
"eml","lb",1
"eml","lbe",1
"eml","lij",1
"eml","lmo",1
"eml","lt",1
"eml","lv",1
"eml","mai",1
"eml","mi",1
"eml","mk",1
"eml","ml",1
"eml","mn",1
"eml","mnw",1
"eml","mr",1
"eml","ms",1
"eml","mt",1
"eml","mwl",1
"eml","my",1
"eml","na",1
"eml","nds",1
"eml","nds-nl",1
"eml","ne",1
"eml","nl",1
"eml","oc",1
"eml","or",1
"eml","pa",1
"eml","pfl",1
"eml","pl",1
"eml","ps",1
"eml","pt",1
"eml","qu",1
"eml","rmy",1
"eml","ro",1
"eml","ru",1
"eml","sa",1
"eml","sat",1
"eml","sc",1
"eml","sco",1
"eml","sd",1
"eml","sg",1
"eml","sh",1
"eml","shn",1
"eml","sk",1
"eml","sl",1
"eml","so",1
"eml","sq",1
"eml","sr",1
"eml","st",1
"eml","sv",1
"eml","szl",1
"eml","szy",1
"eml","ta",1
"eml","tay",1
"eml","te",1
"eml","tg",1
"eml","th",1
"eml","ti",1
"eml","tl",1
"eml","tr",1
"eml","trv",1
"eml","tt",1
"eml","tw",1
"eml","tyv",1
"eml","udm",1
"eml","uk",1
"eml","ur",1
"eml","uz",1
"eml","vec",1
"eml","vi",1
"eml","war",1
"eml","wuu",1
"eml","xh",1
"eml","xmf",1
"eml","yi",1
"eml","yo",1
"eml","zh",1
"eml","zh-classical",1
"eml","zh-yue",1
"eml","zu",1
"en","eo",38
"en","es",46
"en","et",16
"en","eu",15
"en","ext",1
"en","fa",55
"en","fi",38
"en","fiu-vro",1
"en","fo",7
"en","fr",52
"en","frr",2
"en","fur",3
"en","fy",5
"en","ga",7
"en","gan",4
"en","gl",38
"en","glk",6
"en","gn",2
"en","gom",3
"en","gor",1
"en","got",1
"en","gu",18
"en","gv",4
"en","ha",2
"en","hak",2
"en","haw",3
"en","he",38
"en","hi",28
"en","hr",35
"en","hsb",9
"en","ht",2
"en","hu",42
"en","hy",35
"en","hyw",3
"en","ia",15
"en","id",48
"en","ig",3
"en","ilo",14
"en","inh",6
"en","io",3
"en","is",20
"en","it",45
"en","iu",1
"en","ja",49
"en","jam",1
"en","jbo",2
"en","jv",22
"en","ka",28
"en","kbd",1
"en","kbp",1
"en","kk",24
"en","kl",3
"en","km",12
"en","kn",10
"en","ko",48
"en","koi",1
"en","ks",8
"en","ksh",6
"en","ku",12
"en","kw",2
"en","ky",1
"en","la",14
"en","lad",6
"en","lb",14
"en","lbe",2
"en","lez",1
"en","lfn",1
"en","lg",2
"en","li",4
"en","lij",3
"en","lmo",4
"en","ln",1
"en","lo",3
"en","lt",31
"en","ltg",2
"en","lv",13
"en","mad",2
"en","mai",3
"en","map-bms",5
"en","mdf",2
"en","mg",3
"en","mi",2
"en","min",17
"en","mk",32
"en","ml",36
"en","mn",7
"en","mni",1
"en","mnw",1
"en","mr",15
"en","ms",43
"en","mt",9
"en","mwl",6
"en","my",19
"en","myv",1
"en","mzn",7
"en","na",3
"en","nah",3
"en","nap",6
"en","nds",12
"en","nds-nl",5
"en","ne",25
"en","new",1
"en","nia",1
"en","nl",43
"en","nn",10
"en","no",34
"en","nrm",2
"en","oc",17
"en","om",1
"en","or",18
"en","os",2
"en","pa",8
"en","pap",1
"en","pfl",2
"en","pl",44
"en","pms",2
"en","pnt",1
"en","ps",5
"en","pt",54
"en","qu",4
"en","rmy",4
"en","ro",44
"en","roa-rup",1
"en","roa-tara",1
"en","ru",50
"en","rue",8
"en","sa",5
"en","sah",14
"en","sat",3
"en","sc",4
"en","scn",13
"en","sco",19
"en","sd",28
"en","se",5
"en","sg",2
"en","sh",30
"en","shi",1
"en","shn",12
"en","si",35
"en","simple",36
"en","sk",42
"en","sl",34
